글번호,노동지청명,사업장명,공사장명,인정일
7442,경기,（주）트리즈엔지니어링,,2019-12-12
7443,대구서부,(주)진일공업,,2019-12-12
7444,대구서부,(주)봉화산업,,2019-12-12
7445,부천,(주)풀무원푸드앤컬처,풀무원푸드앤컬처 롯데백화점 중동,2019-12-12
7446,대구서부,국립공원공단가야산생태탐방원,,2019-12-12
7447,경기,아세아시멘트(주)수원공장,,2019-12-12
7448,경기,주식회사신진에스코,,2019-12-12
7449,평택,엔비에스티(주),,2019-12-12
7450,평택,일야CS(주)안성공장,,2019-12-12
7451,대구서부,(주)일성도금,,2019-12-12
7452,평택,에스티하이텍,,2019-12-12
7453,평택,(주)일렉콤테프,,2019-12-12
7454,경기,주식회사비앤에스테크,,2019-12-12
7455,평택,(주)삼정인터내셔날,,2019-12-12
7456,부천,주택관리공단(주),주택관리공단주식회사부천춘의관리소,2019-12-12
7457,대구서부,상림판넬플랜트,,2019-12-12
7458,경기,(주)퍼펙트대대,,2019-12-12
7459,경기,주식회사대영테크,,2019-12-12
7460,경기,주식회사디자인랩,,2019-12-12
7461,경기,유니스텍주식회사,,2019-12-12
7462,대구서부,(주)신세계푸드,신세계푸드/월배이마트,2019-12-12
7463,대구서부,대창정공,,2019-12-12
7464,대구서부,봉화산업,,2019-12-12
7465,대구서부,주택관리공단(주),주택관리공단(주)대구본동사무소,2019-12-12
7466,경기,엠테크이앤지,,2019-12-12
7467,평택,씨에스케이주식회사(평택사업장),,2019-12-12
7468,부천,한국교통안전공단,교통안전공단부천자동차검사소,2019-12-12
7469,대구서부,돌담툴,,2019-12-12
7470,양산,풍산특수강,,2019-12-13
7471,목포,(유)창문나라,,2019-12-13
7472,목포,유한회사무영산업,,2019-12-13
7473,양산,에이치엠텍,,2019-12-13
7474,양산,(주)동우정공,,2019-12-13
7475,양산,주식회사실바트,,2019-12-13
7476,양산,금성산업사,,2019-12-13
7477,양산,주식회사신진에스엠,,2019-12-13
7478,양산,(주)대덕기연,,2019-12-13
7479,양산,광성(주),,2019-12-13
7480,양산,경진테크,,2019-12-13
7481,양산,영은정공,,2019-12-13
7482,양산,와이에스테크윈(주）,,2019-12-13
7483,양산,대륙하이테크(주),,2019-12-13
7484,양산,삼전기계,,2019-12-13
7485,양산,(주)성한테크,,2019-12-13
7486,양산,(주)한일FORGING,,2019-12-13
7487,양산,(주)동서종합정비,,2019-12-13
7488,양산,호진산업(주),,2019-12-13
7489,양산,오성정밀전기,,2019-12-13
7490,양산,(주)세희켐,,2019-12-13
7491,양산,(주)성일정공,,2019-12-13
7492,양산,（주）에스와이메탈,,2019-12-13
7493,양산,(주)리버런,,2019-12-13
7494,양산,원테크,,2019-12-13
7495,양산,(주)영일,,2019-12-13
7496,양산,주식회사파모스,,2019-12-13
7497,목포,(유)이오테크,,2019-12-13
7498,포항,(주)삼성,,2019-12-14
7499,포항,（주）덕화산업,,2019-12-14
7500,진주,주식회사삼승GC,,2019-12-15
7501,의정부,S.S가구,,2019-12-16
7502,고양,(주)한국중기계,,2019-12-16
7503,의정부,주식회사듀벨,,2019-12-16
7504,의정부,（주）티오피퍼니처,,2019-12-16
7505,의정부,주식회사비투비코리아,,2019-12-16
7506,의정부,동방패밀리주식회사,,2019-12-16
7507,고양,주택관리공단(주),주택관리공단(주) 일산흰돌4단지관리소,2019-12-16
7508,고양,주택관리공단(주),주택관리공단/일산문촌7단지관리소,2019-12-16
7509,고양,주택관리공단(주),주택관리공단(주)문산당동1관리사무소,2019-12-16
7510,고양,주택관리공단(주),샘터2단지관리소(주)뉴하우징,2019-12-16
7511,부천,제일기업사,,2019-12-16
7512,고양,주택관리공단(주),능곡샘터3단지관리소(주)뉴하우징,2019-12-16
7513,인천북부,주택관리공단(주),주택관리공단(주)삼산관리소,2019-12-16
7514,천안,주식회사예성테크,,2019-12-17
7515,천안,(주)기근산업,,2019-12-17
7516,진주,환경시설관리(주)진주슬러지,,2019-12-17
7517,창원,(주)영신티알,,2019-12-17
7518,창원,일신테크,,2019-12-17
7519,창원,해암테크(주),,2019-12-17
7520,강원,삼광기업(주),,2019-12-17
7521,강원,홍천플륨(주),,2019-12-17
7522,강원,하나식품(주),,2019-12-17
7523,창원,(주)인더스콘,,2019-12-17
7524,서울서부,(주)아스타아이비에스,애경타워,2019-12-17
7525,서울서부,주식회사유（UINC．）,,2019-12-17
7526,창원,(주)성산엔지니어링,,2019-12-17
7527,창원,광호정밀,,2019-12-17
7528,통영,창신기계공업사,,2019-12-17
7529,창원,세원기업,,2019-12-17
7530,서울북부,효성요양병원,,2019-12-17
7531,창원,(주)지앤비시스템,WIA 창원공장,2019-12-17
7532,서울청,(주)미성에스엔피,미성에스엔피_이마트 이문점,2019-12-17
7533,서울서부,주식회사피오제이,,2019-12-17
7534,서울북부,(주)KT,(주)케이티 노원지사,2019-12-17
7535,원주,주택관리공단(주),주택관리공단(주)원주무실1관리소,2019-12-17
7536,창원,동운산업,,2019-12-17
7537,서울청,(주)이마트,(주)이마트 이문점,2019-12-17
7538,제주,(주)서부자동차공업사,,2019-12-18
7539,울산,주식회사보승하이텍,,2019-12-18
7540,울산,주식회사윤영테크,,2019-12-18
7541,울산,(주)티피티퍼시픽,,2019-12-18
7542,청주,명성이엔지,,2019-12-18
7543,청주,성은테크(주),,2019-12-18
7544,청주,(주)금문스틸텍,,2019-12-18
7545,충주,신광자동차공업사,,2019-12-18
